country,code,courses,college,city,type
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG","School of Medicine, General Logistics Department",Beijing,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shaanxi University of Chinese Medicine,Xianyang,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shandong First Medical University,Tai'an,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shandong Second Medical University,Weifang,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shandong University Cheeloo College of Medicine,Jinan,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shandong University of Traditional Chinese Medicine,Jinan,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shanghai Jiao Tong University School of Medicine,Shanghai,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG","Shanghai Medical College, Fudan University",Shanghai,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shanghai School of Medicine,Shanghai,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shantou University Medical College,Shantou,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shanxi Datong University School of Medicine,Datong,university
China,CN,"AMC,PLAB,FMGE/NExT,NEET PG",Shanxi Medical University,Taiyuan,university
